StockCode,Description,QuantityTotal,QuantityAvg,QuantityStd,N_NonZeroDemandPeriods,MinWeek,MaxWeek,N_DemandPeriods,ADI,COV2,demand_type
21781,damages?,107,3.34375,7.078405939557387,32,201048,201130,83,2.59375,2.116906449213424,Lumpy
21784,SHOE SHINE BOX ,51,2.125,2.938685006123894,24,201048,201135,88,3.6666666666666665,1.3829105911171264,Lumpy
21785,RAIN PONCHO ,265,66.25,129.17010748105253,4,201048,201107,60,15.0,1.9497374714121136,Lumpy
21786,POLKADOT RAIN HAT ,1853,36.333333333333336,58.92390573160154,51,201048,201149,102,2.0,1.6217588733468313,Lumpy
21787,RAIN PONCHO RETROSPOT,8350,167.0,331.247364255975,50,201048,201149,102,2.04,1.9835171512333833,Lumpy
21788,KIDS RAIN MAC BLUE,1275,33.55263157894737,43.87001522829537,38,201048,201149,102,2.6842105263157894,1.307498493078607,Lumpy
21789,KIDS RAIN MAC PINK,908,23.894736842105264,16.880805465738874,38,201048,201148,101,2.6578947368421053,0.7064654269802613,Lumpy
21790,VINTAGE SNAP CARDS,14443,272.50943396226415,204.69955682202877,53,201048,201149,102,1.9245283018867925,0.7511650288421744,Lumpy
21791,VINTAGE HEADS AND TAILS CARD GAME ,7854,148.18867924528303,154.89947814926418,53,201048,201149,102,1.9245283018867925,1.0452855031717598,Lumpy
21792,CLASSIC FRENCH STYLE BASKET GREEN ,327,11.275862068965518,17.268668059573216,29,201049,201131,83,2.8620689655172415,1.5314720909101627,Lumpy
21793,CLASSIC FRENCH STYLE BASKET BROWN,264,8.0,12.740192306240907,33,201050,201148,99,3.0,1.5925240382801134,Lumpy
21794,CLASSIC FRENCH STYLE BASKET NATURAL,529,13.564102564102564,14.878092109921521,39,201048,201143,96,2.4615384615384617,1.0968725752116055,Lumpy
21801,CHRISTMAS TREE DECORATION WITH BELL,1182,33.77142857142857,49.51297258074405,35,201048,201143,96,2.742857142857143,1.4661201694805768,Lumpy
21802,CHRISTMAS TREE HEART DECORATION,2124,51.80487804878049,67.57855411008552,41,201048,201147,100,2.4390243902439024,1.304482447511067,Lumpy
21803,CHRISTMAS TREE STAR DECORATION,2372,60.82051282051282,79.12743612109846,39,201048,201149,102,2.6153846153846154,1.3009991605070994,Lumpy
21804,dotcom,235,13.823529411764707,32.53889075805606,17,201048,201149,102,6.0,2.3538772037742683,Lumpy
21807,WHITE CHRISTMAS STAR DECORATION,374,23.375,30.543684562715523,16,201048,201147,100,6.25,1.3066816925225893,Lumpy
21808,"CHRISTMAS GARLAND STARS,TREES",186,11.625,9.721968250651031,16,201048,201149,102,6.375,0.8362983441420242,Lumpy
21809,CHRISTMAS HANGING TREE WITH BELL,1898,86.27272727272727,117.63874556826276,22,201048,201149,102,4.636363636363637,1.3635681783465654,Lumpy
21810,CHRISTMAS HANGING STAR WITH BELL,5751,250.04347826086956,297.1897891095657,23,201048,201149,102,4.434782608695652,1.1885524516640604,Lumpy
21811,HANGING HEART WITH BELL,4593,106.81395348837209,197.30412297648925,43,201048,201147,100,2.3255813953488373,1.8471755471345608,Lumpy
21812,GARLAND WITH HEARTS AND BELLS,380,11.875,17.1591224679751,32,201049,201149,101,3.15625,1.4449787341452716,Lumpy
21813,GARLAND WITH STARS AND BELLS,542,22.583333333333332,21.36009417555095,24,201048,201149,102,4.25,0.9458344284376806,Lumpy
21814,HEART T-LIGHT HOLDER ,48,4.8,11.43872564774785,10,201048,201148,101,10.1,2.383067843280802,Lumpy
21816,CHRISTMAS TREE T-LIGHT HOLDER,34,5.666666666666667,4.96655480858378,6,201048,201147,100,16.666666666666668,0.8764508485736081,Lumpy
21817,check,824,51.5,72.56169788531687,16,201048,201145,98,6.125,1.4089650074818811,Lumpy
21818,GLITTER HEART DECORATION,2610,74.57142857142857,103.53524143250642,35,201048,201149,102,2.914285714285714,1.3884036207424233,Lumpy
21819,GLITTER CHRISTMAS STAR ,2459,111.77272727272727,141.10716353797068,22,201048,201149,102,4.636363636363637,1.2624471727675295,Lumpy
21820,GLITTER HEART GARLAND WITH BELLS ,92,2.5555555555555554,37.63163140948958,36,201048,201149,102,2.8333333333333335,14.72542098632201,Lumpy
21821,GLITTER STAR GARLAND WITH BELLS ,239,10.863636363636363,12.55196988731044,22,201048,201149,102,4.636363636363637,1.1554114540620488,Lumpy
21822,GLITTER CHRISTMAS TREE WITH BELLS,737,43.35294117647059,47.06902003503816,17,201048,201149,102,6.0,1.08571688004837,Lumpy
21823,damaged,1283,58.31818181818182,86.31414736085873,22,201048,201146,99,4.5,1.4800555276218954,Lumpy
21824,PAINTED METAL STAR WITH HOLLY BELLS,1790,99.44444444444444,125.26171295342462,18,201048,201146,99,5.5,1.2596149905930967,Lumpy
21826,EIGHT PIECE DINOSAUR SET,124,10.333333333333334,8.896713727636467,12,201048,201112,65,5.416666666666667,0.8609722962228838,Lumpy
21828,EIGHT PIECE SNAKE  SET,333,8.121951219512194,8.503514338058176,41,201048,201149,102,2.4878048780487805,1.0469792428239797,Lumpy
21829,adjustment,4448,96.69565217391305,378.29993212706637,46,201048,201143,96,2.0869565217391304,3.9122744779327907,Lumpy
21830,ASSORTED CREEPY CRAWLIES,1212,26.347826086956523,145.89908497029404,46,201048,201147,100,2.1739130434782608,5.537424017024361,Lumpy
21832,CHOCOLATE CALCULATOR,935,18.7,16.47168256525763,50,201048,201149,102,2.04,0.8808386398533492,Lumpy
21833,CAMOUFLAGE LED TORCH,2586,56.21739130434783,70.96224756664733,46,201048,201149,102,2.217391304347826,1.2622828260115149,Lumpy
21841,BABY MOUSE RED GINGHAM DRESS,154,10.266666666666667,21.191193139289414,15,201104,201148,45,3.0,2.064077253826891,Lumpy
21843,RED RETROSPOT CAKE STAND,1628,30.71698113207547,34.577881635569916,53,201048,201149,102,1.9245283018867925,1.1256927068090943,Lumpy
21844,RED RETROSPOT MUG,1828,35.15384615384615,50.661268268412925,52,201048,201149,102,1.9615384615384615,1.4411301695609804,Lumpy
21845,DAIRY MAID STRIPE MUG,1855,46.375,48.140652632649626,40,201048,201148,101,2.525,1.0380733721326065,Lumpy
21846,PINK DIAMANTE PEN IN GIFT BOX,412,11.444444444444445,21.728775449612495,36,201048,201149,102,2.8333333333333335,1.8986308645292471,Lumpy
21847,GREEN  DIAMANTE PEN IN GIFT BOX,76,4.470588235294118,7.763034579489709,17,201049,201146,98,5.764705882352941,1.7364682612016453,Lumpy
21849,SILVER DIAMANTE PEN IN GIFT BOX,175,6.481481481481482,8.28515990454467,27,201048,201148,101,3.740740740740741,1.2782818138440348,Lumpy
21850,BLUE  DIAMANTE PEN IN GIFT BOX,94,3.9166666666666665,6.310217157888479,24,201048,201149,102,4.25,1.6111192743545053,Lumpy
21851,LILAC DIAMANTE PEN IN GIFT BOX,141,5.423076923076923,10.52301506954381,26,201048,201149,102,3.923076923076923,1.9404141262988583,Lumpy
21864,UNION JACK FLAG PASSPORT COVER ,809,16.510204081632654,20.89669276961029,49,201048,201149,102,2.0816326530612246,1.2656834928441336,Lumpy
21865,PINK UNION JACK  PASSPORT COVER ,234,5.441860465116279,7.651026465780029,43,201048,201149,102,2.372093023255814,1.4059578548228258,Lumpy
21866,UNION JACK FLAG LUGGAGE TAG,750,15.625,13.220913477951868,48,201048,201149,102,2.125,0.8461384625889196,Lumpy
21867,PINK UNION JACK  LUGGAGE TAG,353,7.844444444444444,7.645425119149704,45,201048,201149,102,2.2666666666666666,0.9746292644808404,Lumpy
21868,POTTING SHED TEA MUG,2418,53.733333333333334,42.76223907735762,45,201048,201149,102,2.2666666666666666,0.7958233078912709,Lumpy
21870,I CAN ONLY PLEASE ONE PERSON MUG,1363,48.67857142857143,53.97945670374746,28,201048,201140,93,3.3214285714285716,1.1088956622926844,Lumpy
21871,SAVE THE PLANET MUG,4769,91.71153846153847,131.832385639755,52,201048,201149,102,1.9615384615384615,1.4374678241281733,Lumpy
21872,GLAMOROUS  MUG,1280,27.23404255319149,64.71281465929745,47,201048,201149,102,2.1702127659574466,2.376173663271078,Lumpy
21873,IF YOU CAN'T STAND THE HEAT MUG,1530,33.26086956521739,102.48131207040382,46,201048,201149,102,2.217391304347826,3.0811374870840362,Lumpy
21874,GIN AND TONIC MUG,2959,55.83018867924528,122.19227217303829,53,201048,201149,102,1.9245283018867925,2.1886415766039304,Lumpy
21875,KINGS CHOICE MUG,2027,39.745098039215684,111.20464794913114,51,201048,201149,102,2.0,2.797946248350118,Lumpy
21876,POTTERING MUG,3754,70.83018867924528,131.5165587481809,53,201048,201149,102,1.9245283018867925,1.856786791063822,Lumpy
21877,HOME SWEET HOME MUG,4366,82.37735849056604,227.76845753250032,53,201048,201149,102,1.9245283018867925,2.7649400479208697,Lumpy
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2511,51.244897959183675,62.47783960875144,49,201048,201149,102,2.0816326530612246,1.2192011711783435,Lumpy
21879,HEARTS GIFT TAPE,1178,47.12,84.07700835147105,25,201048,201149,102,4.08,1.784316815608469,Lumpy
21880,RED RETROSPOT TAPE,1891,36.36538461538461,48.024107037111214,52,201048,201149,102,1.9615384615384615,1.3205994531622334,Lumpy
21881,CUTE CATS TAPE,1102,34.4375,62.94438789711069,32,201048,201149,102,3.1875,1.8277862184278966,Lumpy
21882,SKULLS TAPE,706,21.393939393939394,49.24742340591243,33,201048,201148,101,3.0606060606060606,2.301933388661629,Lumpy
21883,STARS GIFT TAPE ,1652,40.292682926829265,63.66209386378954,41,201048,201149,102,2.4878048780487805,1.579991433665479,Lumpy
21884,CAKES AND BOWS GIFT  TAPE,1166,29.897435897435898,63.53109262474924,39,201048,201148,101,2.58974358974359,2.1249679351331223,Lumpy
21888,BINGO SET,1622,30.60377358490566,36.122302732757525,53,201048,201149,102,1.9245283018867925,1.18032185255003,Lumpy
21889,WOODEN BOX OF DOMINOES,6377,120.32075471698113,125.51383214991849,53,201048,201149,102,1.9245283018867925,1.0431602797468527,Lumpy
21890,S/6 WOODEN SKITTLES IN COTTON BAG,1006,20.12,37.982616861841805,50,201048,201149,102,2.04,1.8878040189782208,Lumpy
21891,TRADITIONAL WOODEN SKIPPING ROPE,8079,152.43396226415095,192.25609017401385,53,201048,201149,102,1.9245283018867925,1.2612418342892355,Lumpy
21892,TRADITIONAL WOODEN CATCH CUP GAME ,3183,61.21153846153846,61.502219484408,52,201048,201149,102,1.9615384615384615,1.0047487945929048,Lumpy
21894,POTTING SHED SEED ENVELOPES,557,12.953488372093023,14.969736913380075,43,201048,201149,102,2.372093023255814,1.15565293945304,Lumpy
21896,POTTING SHED TWINE,940,20.88888888888889,68.36806212839383,45,201048,201149,102,2.2666666666666666,3.2729391444443854,Lumpy
21897,POTTING SHED CANDLE CITRONELLA,443,110.75,166.12721029379864,4,201102,201117,16,4.0,1.5000199575060826,Lumpy
21898,POTTING SHED ROSE CANDLE,476,59.5,104.34010323388196,8,201107,201117,11,1.375,1.7536151804013775,Lumpy
21899,GARAGE KEY FOB,2643,50.82692307692308,90.43353558815645,52,201048,201149,102,1.9615384615384615,1.7792447410458323,Lumpy
21900,"KEY FOB , SHED",3230,62.11538461538461,103.02572567485052,52,201048,201149,102,1.9615384615384615,1.6586184938366029,Lumpy
21901,"KEY FOB , BACK DOOR ",1824,34.41509433962264,26.471635009705818,53,201048,201149,102,1.9245283018867925,0.7691867628916712,Lumpy
21902,"KEY FOB , FRONT  DOOR ",1966,37.80769230769231,82.94648368288101,52,201048,201149,102,1.9615384615384615,2.193904960076202,Lumpy
21903,MAN FLU METAL SIGN,1149,22.096153846153847,28.07361444585108,52,201048,201149,102,1.9615384615384615,1.2705204100820333,Lumpy
21904,HOUSE WRECKING METAL SIGN ,54,3.6,3.246976615692996,15,201048,201121,74,4.933333333333334,0.9019379488036099,Lumpy
21905,MORE BUTTER METAL SIGN ,761,15.854166666666666,18.618212981108822,48,201048,201149,102,2.125,1.174341948874144,Lumpy
21906,PHARMACIE FIRST AID TIN,564,11.510204081632653,22.74507496963133,49,201048,201149,102,2.0816326530612246,1.976079208354495,Lumpy
21907,I'M ON HOLIDAY METAL SIGN,2283,43.075471698113205,35.037259868604814,53,201048,201149,102,1.9245283018867925,0.8133923666386575,Lumpy
21908,CHOCOLATE THIS WAY METAL SIGN,3747,70.69811320754717,73.65031330698945,53,201048,201149,102,1.9245283018867925,1.0417578343395892,Lumpy
21910,WAY OUT METAL SIGN ,35,5.833333333333333,9.282600210429546,6,201048,201114,67,11.166666666666666,1.5913028932164937,Lumpy
21911,GARDEN METAL SIGN ,77,4.277777777777778,10.6207652075908,18,201048,201142,95,5.277777777777778,2.4827762822939534,Lumpy
21912,VINTAGE SNAKES & LADDERS,1792,33.81132075471698,39.41839506342067,53,201048,201149,102,1.9245283018867925,1.1658342289962587,Lumpy
21913,VINTAGE SEASIDE JIGSAW PUZZLES,395,7.9,8.15225022147072,50,201048,201149,102,2.04,1.0319304077811038,Lumpy
21914,BLUE HARMONICA IN BOX ,7843,150.82692307692307,125.42581920673366,52,201048,201149,102,1.9615384615384615,0.8315877341259914,Lumpy
21915,RED  HARMONICA IN BOX ,22066,416.33962264150944,511.1897488813653,53,201048,201149,102,1.9245283018867925,1.2278191194920856,Lumpy
21916,SET 12 RETRO WHITE CHALK STICKS,4576,86.33962264150944,113.03640383594374,53,201048,201149,102,1.9245283018867925,1.3092066003726002,Lumpy
21917,SET 12 KIDS  WHITE CHALK STICKS,4143,81.23529411764706,96.84907603798689,51,201048,201149,102,2.0,1.1922044117637778,Lumpy
21918,SET 12 KIDS COLOUR  CHALK STICKS,6851,129.26415094339623,170.50356988631287,53,201048,201149,102,1.9245283018867925,1.3190321418733881,Lumpy
21922,UNION STRIPE WITH FRINGE  HAMMOCK,900,18.367346938775512,25.572359653174217,49,201048,201149,102,2.0816326530612246,1.392272914450596,Lumpy
21925,UNION STRIPE CUSHION COVER ,397,10.447368421052632,9.89593792837339,38,201048,201149,102,2.6842105263157894,0.9472182399954379,Lumpy
21926,RED/CREAM STRIPE CUSHION COVER ,400,11.11111111111111,10.427375447837234,36,201103,201149,47,1.3055555555555556,0.9384637903053511,Eratic
21927,BLUE/CREAM STRIPE CUSHION COVER ,592,14.439024390243903,13.735080597666336,41,201048,201148,101,2.4634146341463414,0.9512471359870266,Lumpy
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10205,192.54716981132074,125.46675410668263,53,201048,201149,102,1.9245283018867925,0.6516156754193219,Lumpy
21929,JUMBO BAG PINK VINTAGE PAISLEY,10785,203.49056603773585,127.70317486588691,53,201048,201149,102,1.9245283018867925,0.6275631217331484,Lumpy
21930,JUMBO STORAGE BAG SKULLS,6447,121.64150943396227,79.26661299777689,53,201048,201149,102,1.9245283018867925,0.651641149198414,Lumpy
21931,JUMBO STORAGE BAG SUKI,13320,251.32075471698113,108.34005821857427,53,201048,201149,102,1.9245283018867925,0.4310828142330658,Intermitent
21932,SCANDINAVIAN PAISLEY PICNIC BAG,2691,56.0625,63.99780789131466,48,201048,201149,102,2.125,1.1415439534682659,Lumpy
21933,PINK VINTAGE PAISLEY PICNIC BAG,2663,50.24528301886792,72.23596634012337,53,201048,201149,102,1.9245283018867925,1.437666622616049,Lumpy
21934,SKULL SHOULDER BAG,2411,45.490566037735846,38.00486944585544,53,201048,201149,102,1.9245283018867925,0.8354450769930893,Lumpy
21935,SUKI  SHOULDER BAG,3392,64.0,44.89646208435926,53,201048,201149,102,1.9245283018867925,0.7015072200681134,Lumpy
21936,RED RETROSPOT PICNIC BAG,3931,75.59615384615384,90.47635583570549,52,201048,201149,102,1.9615384615384615,1.1968380827923393,Lumpy
21937,STRAWBERRY   PICNIC BAG,1593,56.892857142857146,58.85345220102926,28,201048,201148,101,3.607142857142857,1.0344611811856994,Lumpy
21942,SKULLS DESIGN FLANNEL,275,8.333333333333334,8.297841084683816,33,201048,201149,102,3.090909090909091,0.9957409301620578,Lumpy
21943,CAKES AND RABBITS DESIGN FLANNEL ,119,4.25,3.9311199045187757,28,201049,201149,101,3.607142857142857,0.9249693892985354,Lumpy
21944,KITTENS DESIGN FLANNEL,337,9.36111111111111,10.184449708895217,36,201048,201149,102,2.8333333333333335,1.0879530846297563,Lumpy
21945,STRAWBERRIES  DESIGN FLANNEL ,358,11.933333333333334,9.232376812565409,30,201048,201149,102,3.4,0.7736628613881628,Lumpy
21946,PARTY TIME DESIGN FLANNEL,86,4.526315789473684,5.124759301151308,19,201049,201149,101,5.315789473684211,1.1322142642078472,Lumpy
21947,SET OF 6 HEART CHOPSTICKS,813,18.066666666666666,23.89503561982546,45,201048,201149,102,2.2666666666666666,1.3226034475918151,Lumpy
21948,SET OF 6 CAKE CHOPSTICKS,641,12.82,22.5412909106459,50,201048,201149,102,2.04,1.758291022671287,Lumpy
21949,SET OF 6 STRAWBERRY CHOPSTICKS,801,20.53846153846154,29.197914627991526,39,201048,201149,102,2.6153846153846154,1.4216213114752427,Lumpy
21955,DOORMAT UNION JACK GUNS AND ROSES,1230,24.11764705882353,72.25915777500413,51,201048,201149,102,2.0,2.9961114199391954,Lumpy
21967,PACK OF 12 SKULL TISSUES,5275,101.4423076923077,307.03882448900447,52,201048,201149,102,1.9615384615384615,3.026733435720992,Lumpy
21972,SET OF 36 DINOSAUR PAPER DOILIES,333,8.763157894736842,8.91835098842683,38,201050,201148,99,2.6052631578947367,1.0177097224030618,Lumpy
21973,SET OF 36 MUSHROOM PAPER DOILIES,298,11.461538461538462,27.983181762238214,26,201049,201148,100,3.8461538461538463,2.441485657108032,Lumpy
21974,SET OF 36 PAISLEY FLOWER DOILIES,2113,39.867924528301884,32.52161277570127,53,201048,201149,102,1.9245283018867925,0.815733779986828,Lumpy
21975,PACK OF 60 DINOSAUR CAKE CASES,12269,231.49056603773585,209.23345653208935,53,201048,201149,102,1.9245283018867925,0.903853060249469,Lumpy
21976,PACK OF 60 MUSHROOM CAKE CASES,5201,98.13207547169812,86.14501140426151,53,201048,201149,102,1.9245283018867925,0.877847645534678,Lumpy
21977,PACK OF 60 PINK PAISLEY CAKE CASES,24753,467.0377358490566,454.6871266750421,53,201048,201149,102,1.9245283018867925,0.9735554362613514,Lumpy
21980,PACK OF 12 RED RETROSPOT TISSUES ,6555,128.52941176470588,130.93637431075848,51,201048,201149,102,2.0,1.0187269397175718,Lumpy
21981,PACK OF 12 WOODLAND TISSUES ,5475,103.30188679245283,124.17025918311647,53,201048,201149,102,1.9245283018867925,1.2020134678913557,Lumpy
21982,PACK OF 12 SUKI TISSUES ,7611,143.60377358490567,232.4544901383628,53,201048,201149,102,1.9245283018867925,1.6187213214207368,Lumpy
21983,PACK OF 12 BLUE PAISLEY TISSUES ,2277,43.78846153846154,43.0819267590599,52,201048,201149,102,1.9615384615384615,0.9838648183887196,Lumpy
21984,PACK OF 12 PINK PAISLEY TISSUES ,3413,64.39622641509433,89.63115435851566,53,201048,201149,102,1.9245283018867925,1.391869669206367,Lumpy
21985,PACK OF 12 HEARTS DESIGN TISSUES ,8803,166.0943396226415,204.4520128153965,53,201048,201149,102,1.9245283018867925,1.2309390752261746,Lumpy
21986,PACK OF 12 PINK POLKADOT TISSUES,4067,79.74509803921569,180.0999548181237,51,201048,201149,102,2.0,2.258445462435286,Lumpy
21987,PACK OF 6 SKULL PAPER CUPS,2100,41.1764705882353,57.03286977957639,51,201048,201149,102,2.0,1.3850839803611408,Lumpy
21988,PACK OF 6 SKULL PAPER PLATES,2321,45.509803921568626,55.55407187561308,51,201048,201149,102,2.0,1.220705586237082,Lumpy
21989,PACK OF 20 SKULL PAPER NAPKINS,2412,46.38461538461539,41.24444292748042,52,201048,201149,102,1.9615384615384615,0.8891836783702246,Lumpy
21990,MODERN FLORAL STATIONERY SET,1667,31.452830188679247,34.104796661137456,53,201048,201149,102,1.9245283018867925,1.084315670690033,Lumpy
21991,BOHEMIAN COLLAGE STATIONERY SET,623,12.714285714285714,12.690219330912553,49,201048,201149,102,2.0816326530612246,0.9981071383863807,Lumpy
21992,check,1926,37.76470588235294,34.26636148486975,51,201048,201147,100,1.9607843137254901,0.9073647122161771,Lumpy
21993,FLORAL FOLK STATIONERY SET,1931,37.13461538461539,34.42868665161442,52,201048,201149,102,1.9615384615384615,0.9271319036167528,Lumpy
22021,BLUE FELT EASTER EGG BASKET,345,24.642857142857142,17.848107604307664,14,201048,201112,65,4.642857142857143,0.724271033218282,Lumpy
22023,EMPIRE BIRTHDAY CARD,1206,24.612244897959183,16.811226812424355,49,201048,201149,102,2.0816326530612246,0.6830432121134273,Lumpy
22024,RAINY LADIES BIRTHDAY CARD,2368,46.431372549019606,35.97958026545657,51,201048,201149,102,2.0,0.7748980547036677,Lumpy
22025,RING OF ROSES BIRTHDAY CARD,1805,39.23913043478261,50.65885237223103,46,201048,201149,102,2.217391304347826,1.2910289247216773,Lumpy
22026,BANQUET BIRTHDAY  CARD  ,1644,33.55102040816327,29.144082607287682,49,201049,201149,101,2.061224489795918,0.868649664085825,Lumpy
22027,TEA PARTY BIRTHDAY CARD,4224,81.23076923076923,55.939608677613435,52,201048,201149,102,1.9615384615384615,0.6886504856145593,Lumpy
22028,PENNY FARTHING BIRTHDAY CARD,2992,61.06122448979592,36.880103128959945,49,201048,201149,102,2.0816326530612246,0.6039856461627798,Lumpy
22029,SPACEBOY BIRTHDAY CARD,8173,154.20754716981133,89.35223265484969,53,201048,201149,102,1.9245283018867925,0.5794284021420572,Lumpy
22030,SWALLOWS GREETING CARD,4916,106.8695652173913,169.1748088281142,46,201048,201149,102,2.217391304347826,1.5830026863493194,Lumpy
22031,BOTANICAL LAVENDER BIRTHDAY CARD,492,14.057142857142857,10.602282931583392,35,201048,201149,102,2.914285714285714,0.7542274443199568,Lumpy
22032,BOTANICAL LILY GREETING CARD,427,15.25,8.333888870371604,28,201050,201147,98,3.5,0.5464845160899412,Lumpy
